"","LCBD","LCBDrepl","LCBDrich","Longitude","Latitude","grid_bio1","grid_bio7","grid_bio12","grid_bio15","RELIEF_MN","Avg_HERMER","Avg_USP","soil_var","Rugg_avg","Rugg_range","Water.T","pH","Cond","Turb","Chl","Secchi","Alkalinity","Ca","Mg","K","Na","Si","Cl","NO2","NO3","SO4","PO4","TN","TP","DO..","DO","Carbonate","Silicate","DOC","Waterdepth","MaxDepth","Lake_area","Shore_len","Shore_dev","Vol_total","Vol_res","Vol_src","Depth_avg","Dis_avg","Res_time","Slope_100","Wshd_area","Elevation","area_sub.Basin","area_waterbody","MAT","P.season","MAP","T.season","Connectivity","X..aquatic.habitat","Ecoregion","Freshwater.ecoregion","TRI","tri1","lanfdorm","geology","land.cover","HFP2009","Bare.Desert","Barren.Tundra","Cold.Grassland","Cool.Grasses.and.Shrubs","Cool.Southern.Hemisphere.Mixed.Forests","Corn.and.Beans.Cropland","Crops.and.Town","Crops..Grass..Shrubs","Dry.Woody.Scrub","Evergreen.Broadleaf.Forests","Evergreen.Forest.and.Fields","Fields.and.Woody.Savanna","Forest.and.Field","Glacier.Ice","Grass.Crops","Hot.and.Mild.Grasses.and.Shrubs","Inland.Water","Low.Sparse.Grassland","Montane.Tropical.Forests","Rice.Paddy.and.Field","Savanna..Woods.","Sea.Water","Seasonal.Tropical.Forest","Semi.Desert.Shrubs","Shrub.Deciduous","Shrub.Evergreen","Southern.Hemisphere.Mixed.Forest","Succulent.and.Thorn.Scrub","Tropical.Degraded.Forest","Tropical.Rainforest","Upland.Tundra","Urban","Wooded.Wet.Swamp","Woody.Savanna","Barren","Grassland.and.shrubs","Forests","Savanna","Rainforest","Wetland","Agriculture","Crops.and.town","Urban.1","Inland.water","lake_depth_ratio","lake_catch_ratio","catch_vol_ratio","region","humanDensity","croplandhistoric","Component.1","Component.2","Component.3","Component.4"
"27",0.00650936629539091,0.00276183950902789,0.0285130623042306,-70.133,-32.822,67.44,268.75,723.86,95.38,2038.87,0.29,148.14,17,515.13,1603,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2849,166.9,2.103,55,94,349,4307,4e-04,0.084131524,"Southern Andean steppe",341,NA,0.197237,2,2,"Inland Water",14.3394661,83.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,3.64,0.4,0,0,0,12.51,0,0,0,83.21,16.15,0.4,0,0,0,0,0,0,0.24,NA,NA,NA,"Chile-Andean",13.3736524581909,0.00052558506722562,9.91020209781962,0,0,0
"28",0.00615432136057767,0.00670749815860157,0.00265170704317237,-75.52,6.27,170.88,64.42,2455.88,38.19,1857.15,0.22,148.55,14,334.41,1321,19,6.08,26,NA,NA,NA,36,0.02,2.16,0.525,0.465,NA,2.22,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2551,124,0.0116577,153,36,1831,340,8e-04,0.04706329,"Magdalena Valley montane forests",302,3,0.73463,2,4,"Tropical Rainforest",31.3394661,0,0,2.53,0,0,0,23.71,0.56,0,0,15.23,1.46,0,0,0,0.4,0.49,0,0,1.08,3.78,0,0,0,0,0,0,0,0,41.62,0.08,3.75,0,5.32,0,3.57,15.23,10.56,41.62,0,1.08,23.71,3.75,0.49,NA,NA,NA,"Colombia-Andes",62572.8925178528,0.285008389502764,3.10348027255626,1.5844534528814,-0.282186634069638,0.886535362771864
"29",0.00518741703198337,0.00573352977863971,0.000312663008635938,-75.52,6.27,170.88,64.42,2455.88,38.19,1857.15,0.22,148.55,14,334.41,1321,19,6.08,26,NA,NA,NA,36,0.02,2.16,0.525,0.465,NA,2.22,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2551,124,0.0116577,153,36,1831,340,8e-04,0.04706329,"Magdalena Valley montane forests",302,3,0.73463,2,4,"Tropical Rainforest",31.3394661,0,0,2.53,0,0,0,23.71,0.56,0,0,15.23,1.46,0,0,0,0.4,0.49,0,0,1.08,3.78,0,0,0,0,0,0,0,0,41.62,0.08,3.75,0,5.32,0,3.57,15.23,10.56,41.62,0,1.08,23.71,3.75,0.49,NA,NA,NA,"Colombia-Andes",62572.8925178528,0.285008389502764,3.10348027255626,1.5844534528814,-0.282186634069638,0.886535362771864
"30",0.00531421964093185,0.00625888272934062,0.000817969011227632,-73.78,5.28,138.5,92.75,1542.38,39.56,2507.76,0.28,118.27,17,310.13,1063,17.8,6.6,1100,NA,NA,NA,65.77,43.6,17,16.3,77.2,NA,62,0.34,0.002,26.9,0.31,11.6,0.34,NA,2.7,NA,NA,NA,NA,NA,0.88,4.11,1.24,1.79,NA,3,2,2.73,7.6,0.51,181.1,2541,124.8,2.634560108,147,45,752,403,0.0036,1.735733146,"Magdalena Valley montane forests",302,0.125,0.0564683,3,4,"Crops and Town",13.3394661,0,0,7.08,0,0,0,22.67,18.03,0,0,4.16,0,0,0,0,0.83,0.57,0,17.06,0,12.43,0,0,10.91,0.08,0,0,0,1.43,3.71,0.05,0,0,1.05,0,36.98,22.65,13.48,3.71,0,0,22.67,0,0.57,0.44,0.00485919381557151,101.173184357542,"Colombia-Andes",7035.9134765625,18.5097606658936,-0.120378387171999,1.33421990671564,0.55228024626734,0.0853759388332685
"31",0.00575356705017137,0.0064384979612211,0.000260163272791544,-73.78,5.28,138.5,92.75,1542.38,39.56,2507.76,0.28,118.27,17,310.13,1063,17.8,6.6,1100,NA,NA,NA,65.77,43.6,17,16.3,77.2,NA,62,0.34,0.002,26.9,0.31,11.6,0.34,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2568,124.8,2.634560108,147,44,740,396,0.0036,1.735733146,"Magdalena Valley montane forests",302,27.75,0.173966,3,1,"Crops and Town",11.68148518,0,0,6.54,0,0,0,22.63,18.94,0,0,3.94,0,0,0,0,0.91,0.57,0,17.53,0,11.72,0,0,10.97,0.08,0,0,0,1.43,3.71,0.05,0,0,1.05,0,37.49,22.9,12.77,3.71,0,0,22.63,0,0.57,NA,NA,NA,"Colombia-Andes",7035.9134765625,18.5097606658936,-0.120378387171999,1.33421990671564,0.55228024626734,0.0853759388332685
"32",0.00455989539002724,0.00506167221839417,0.000256435205228161,-73.752,5.466,138.5,92.75,1542.38,39.56,2507.76,0.28,118.27,17,310.13,1063,17.7,6.9,177,NA,NA,NA,26.9,8.82,4.75,1.98,68.9,NA,15.6,0.002,0.8,63,0.02,2,0.1,NA,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2540,27.8,27.58539963,146,50,1000,347,0.0036,1.735733146,"Magdalena Valley montane forests",302,1,0.444444,3,1,"Cold Grassland",7.526984215,0,0,7.48,0,0,0,16.25,9.46,0,0,9.51,0.84,0,0,0,0.36,0.07,0,15.48,0.97,19.63,0,0,3.31,0.08,0.12,0,0,1.43,9.74,4.34,0,0,1.09,0,25.15,26.42,21.56,9.74,0,0.97,16.25,0,0.07,NA,NA,NA,"Colombia-Andes",3427.76321411133,10.248436164856,0.888983858348214,0.985179821150218,0.308786578733035,0.573605751904532
"33",0.00502310974142388,0.0057209322215889,0.000454168424964262,-73.752,5.466,138.5,92.75,1542.38,39.56,2507.76,0.28,118.27,17,310.13,1063,17.7,6.9,177,NA,NA,NA,26.9,8.82,4.75,1.98,68.9,NA,15.6,0.002,0.8,NA,0.02,2,0.1,NA,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2540,27.8,27.58539963,146,50,1000,347,0.0036,1.735733146,"Magdalena Valley montane forests",302,1,0.444444,3,1,"Cold Grassland",7.526984215,0,0,7.48,0,0,0,16.25,9.46,0,0,9.51,0.84,0,0,0,0.36,0.07,0,15.48,0.97,19.63,0,0,3.31,0.08,0.12,0,0,1.43,9.74,4.34,0,0,1.09,0,25.15,26.42,21.56,9.74,0,0.97,16.25,0,0.07,NA,NA,NA,"Colombia-Andes",3427.76321411133,10.248436164856,1.0964461173313,0.925112560951545,0.268453517369319,0.535075728442928
"34",0.00466095321624488,0.00365054638091604,0.00805466246435301,-73.752,5.466,138.5,92.75,1542.38,39.56,2507.76,0.28,118.27,17,310.13,1063,17.7,6.9,177,NA,NA,NA,26.9,8.82,4.75,1.98,68.9,NA,15.6,0.002,0.8,NA,0.02,2,0.1,NA,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2540,27.8,27.58539963,146,50,1000,347,0.0036,1.735733146,"Magdalena Valley montane forests",302,1,0.444444,3,7,"Cold Grassland",7.526984215,0,0,7.48,0,0,0,16.25,9.46,0,0,9.51,0.84,0,0,0,0.36,0.07,0,15.48,0.97,19.63,0,0,3.31,0.08,0.12,0,0,1.43,9.74,4.34,0,0,1.09,0,25.15,26.42,21.56,9.74,0,0.97,16.25,0,0.07,NA,NA,NA,"Colombia-Andes",3427.76321411133,10.248436164856,1.0964461173313,0.925112560951545,0.268453517369319,0.535075728442928
"35",0.00405412579639034,0.0046158176816721,0.0023197408544959,-73.752,5.466,138.5,92.75,1542.38,39.56,2507.76,0.28,118.27,17,310.13,1063,17.7,6.9,177,NA,NA,NA,26.9,8.82,4.75,1.98,68.9,NA,15.6,0.002,0.8,NA,0.02,2,0.1,NA,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2540,27.8,27.58539963,146,50,1000,347,0.0036,1.735733146,"Magdalena Valley montane forests",302,1,0.444444,3,7,"Cold Grassland",7.526984215,0,0,7.48,0,0,0,16.25,9.46,0,0,9.51,0.84,0,0,0,0.36,0.07,0,15.48,0.97,19.63,0,0,3.31,0.08,0.12,0,0,1.43,9.74,4.34,0,0,1.09,0,25.15,26.42,21.56,9.74,0,0.97,16.25,0,0.07,NA,NA,NA,"Colombia-Andes",3427.76321411133,10.248436164856,1.0964461173313,0.925112560951545,0.268453517369319,0.535075728442928
"36",0.00448166829468568,0.00452152466623755,0.00239662925457266,-73.775,4.977,138.5,92.75,1542.38,39.56,2507.76,0.28,118.27,17,310.13,1063,16.4,6.3,16.86,NA,2.13,NA,6.32,0.267,0.092,0.377,0.644,NA,7.2,0.001,0.44,3.8,0.02,1.52,0.02,NA,6.58,NA,NA,NA,NA,NA,21.72,40.7,2.46,690,690,2,31.8,6.98,1143.8,5.63,366.8,2581,21.4,35.270401,142,34,927,377,4e-04,1.413268314,"Magdalena Valley montane forests",302,0,0.0494706,3,7,"Inland Water",8.629548073,0,0,8.15,0,0,0,11.87,32.95,0,0,5.31,0,0,0,0,0.86,4.47,0,24.33,0,0.98,0,0,2.96,0,0,0,0,5.27,2.58,0,0,0.22,0,0,44.92,34.91,0.98,2.58,0.22,0,11.87,0,4.47,0.683018867924528,0.0592148309705562,0.531594202898551,"Colombia-Andes",1090.84154663086,6.23271539211273,3.27281310421081,1.28235569128385,-0.573482265584226,1.03452449710995
"37",0.00527875591718494,0.00550174174944784,0.000726875052641823,-73.775,4.977,138.5,92.75,1542.38,39.56,2507.76,0.28,118.27,17,310.13,1063,16.4,6.3,16.86,NA,2.13,NA,6.32,0.267,0.092,0.377,0.644,NA,7.2,0.001,0.44,3.8,0.02,1.52,0.02,NA,6.58,NA,NA,NA,NA,NA,21.72,40.7,2.46,690,690,2,31.8,6.98,1143.8,5.63,366.8,2581,21.4,35.270401,142,34,927,377,4e-04,1.413268314,"Magdalena Valley montane forests",302,0,0.0494706,1,7,"Inland Water",8.629548073,0,0,8.15,0,0,0,11.87,32.95,0,0,5.31,0,0,0,0,0.86,4.47,0,24.33,0,0.98,0,0,2.96,0,0,0,0,5.27,2.58,0,0,0.22,0,0,44.92,34.91,0.98,2.58,0.22,0,11.87,0,4.47,0.683018867924528,0.0592148309705562,0.531594202898551,"Colombia-Andes",1090.84154663086,6.23271539211273,3.27281310421081,1.28235569128385,-0.573482265584226,1.03452449710995
"38",0.00628821190225066,0.00207073872396696,0.0314463270866828,-74.27,4.69,192.23,87.35,1395.5,38.01,1598.19,0.24,313.07,18,256.87,993,18.9,6.8,17.9,NA,4.8755,NA,NA,6.86,4.53,32.7,45.3,NA,44.6,0.005,1.325,5.18,6.44,17.55,3.91,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2543,122.5,0.586624026,136,47,627,202,0.0024,0.196831738,"Magdalena Valley montane forests",302,1.125,0.355479,3,4,"Cold Grassland",17.78061485,0,0,18.73,0,0,0,14.39,4.99,0,0,1.43,0,0,0,0,0.29,0.88,0,7.98,0,14.17,0,0,12.82,0,4.95,0,0,0,0,15.44,3.81,0,0.16,0,57.22,9.41,14.33,0,0,0,14.39,3.81,0.88,NA,NA,NA,"Colombia-Andes",11294.9709838867,23.8387124061584,1.27460714969583,1.14313867933982,0.161751517511477,0.970199020030185
"39",0.00508136246480555,0.00499124321770639,0.00479592144615667,-74.27,4.69,192.23,87.35,1395.5,38.01,1598.19,0.24,313.07,18,256.87,993,18.9,6.8,17.9,NA,4.8755,NA,NA,6.86,4.53,32.7,45.3,NA,44.6,0.005,1.325,5.18,6.44,17.55,3.91,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2543,122.5,0.586624026,136,47,627,202,0.0024,0.196831738,"Magdalena Valley montane forests",302,1.125,0.355479,2,4,"Cold Grassland",17.78061485,0,0,18.73,0,0,0,14.39,4.99,0,0,1.43,0,0,0,0,0.29,0.88,0,7.98,0,14.17,0,0,12.82,0,4.95,0,0,0,0,15.44,3.81,0,0.16,0,57.22,9.41,14.33,0,0,0,14.39,3.81,0.88,NA,NA,NA,"Colombia-Andes",11294.9709838867,23.8387124061584,1.27460714969583,1.14313867933982,0.161751517511477,0.970199020030185
"40",0.00462767680201576,0.00524054538957085,0.000788884241545573,-73.78,5.18,138.5,92.75,1542.38,39.56,2507.76,0.28,118.27,17,310.13,1063,18.63,9.47,1220,NA,170,NA,492.43,165,43.33,NA,NA,NA,61.72,0.002,NA,NA,0.04,NA,0.06,NA,4.41,NA,NA,NA,NA,NA,1.89,9.85,2.02,10.16,NA,3,5.4,0.15,800.1,2.88,7.7,2846,5.3,3.911989927,126,37,764,377,0.0036,1.735733146,"Magdalena Valley montane forests",302,0,0.0509778,2,4,"Crops, Grass, Shrubs",18.7282238,0,0,4.14,0,0,0,16.39,25.16,0,0,3.45,0,0,0,0,0.84,1.96,0,25.14,0,6.36,0,0,9.14,0.08,0,0,0,4.08,2.24,0.05,0,0,0.97,0,39.41,32.67,7.33,2.24,0,0,16.39,0,1.96,0.35,0.245454545454545,0.757874015748031,"Colombia-Andes",2312.14326782227,4.51749095916748,-1.00264233960429,-0.963135362396131,1.68501719187077,0.177653214335089
"41",0.00486488130656229,0.00564732836752341,0.000207553892161163,-73.78,5.18,138.5,92.75,1542.38,39.56,2507.76,0.28,118.27,17,310.13,1063,18.63,9.47,1220,NA,170,NA,492.43,165,43.33,NA,NA,NA,61.72,0.002,NA,NA,0.04,NA,0.06,NA,4.41,NA,NA,NA,NA,NA,1.89,9.85,2.02,10.16,NA,3,5.4,0.15,800.1,2.88,7.7,2846,5.3,3.911989927,126,37,764,377,0.0036,1.735733146,"Magdalena Valley montane forests",302,0,0.0509778,2,4,"Crops, Grass, Shrubs",18.7282238,0,0,4.14,0,0,0,16.39,25.16,0,0,3.45,0,0,0,0,0.84,1.96,0,25.14,0,6.36,0,0,9.14,0.08,0,0,0,4.08,2.24,0.05,0,0,0.97,0,39.41,32.67,7.33,2.24,0,0,16.39,0,1.96,0.35,0.245454545454545,0.757874015748031,"Colombia-Andes",2312.14326782227,4.51749095916748,-1.00264233960429,-0.963135362396131,1.68501719187077,0.177653214335089
"42",0.00477915666703051,0.00479206199619935,0.00412305186504751,-74.02,4.56,192.23,87.35,1395.5,38.01,1598.19,0.24,313.07,18,256.87,993,13,6.4,8.4,NA,NA,NA,NA,0.193,0.047,0.436,0.644,NA,6,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3468,109.6,0.00971839,82,30,1165,352,4e-04,0.046835019,"Northern Andean p├íramo",305,3.875,0.445381,3,1,"Semi Desert Shrubs",19.7282238,0,0,10.54,0,0,0,10.24,17.76,0,0,5.57,0,0,0,0,1.45,0.02,0,13.03,0,12.7,0,0,2.91,0.14,3.81,0,0,1.03,3.24,3.66,11.95,0,2.01,0,40.27,19.63,14.71,3.24,0,0,10.24,11.95,0.02,NA,NA,NA,"Colombia-Andes",8905.73471679687,1.93215279579163,3.37269467114088,1.0528891685781,-0.980694596462067,1.01069803139715
"43",0.0052700931788293,0.00140750693653613,0.0252437872091427,-74.02,4.56,192.23,87.35,1395.5,38.01,1598.19,0.24,313.07,18,256.87,993,13,6.4,8.4,NA,NA,NA,NA,0.193,0.047,0.436,0.644,NA,6,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3468,109.6,0.00971839,82,30,1165,352,4e-04,0.046835019,"Northern Andean p├íramo",305,3.875,0.445381,3,1,"Semi Desert Shrubs",19.7282238,0,0,10.54,0,0,0,10.24,17.76,0,0,5.57,0,0,0,0,1.45,0.02,0,13.03,0,12.7,0,0,2.91,0.14,3.81,0,0,1.03,3.24,3.66,11.95,0,2.01,0,40.27,19.63,14.71,3.24,0,0,10.24,11.95,0.02,NA,NA,NA,"Colombia-Andes",8905.73471679687,1.93215279579163,3.37269467114088,1.0528891685781,-0.980694596462067,1.01069803139715
"44",0.00568358616243034,0.00695639653950485,0.000447691247444651,-74.02,4.56,192.23,87.35,1395.5,38.01,1598.19,0.24,313.07,18,256.87,993,13,6.4,8.4,NA,NA,NA,NA,0.193,0.047,0.436,0.644,NA,6,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3468,109.6,0.00971839,82,30,1165,352,4e-04,0.046835019,"Northern Andean p├íramo",305,3.875,0.445381,3,4,"Semi Desert Shrubs",19.7282238,0,0,10.54,0,0,0,10.24,17.76,0,0,5.57,0,0,0,0,1.45,0.02,0,13.03,0,12.7,0,0,2.91,0.14,3.81,0,0,1.03,3.24,3.66,11.95,0,2.01,0,40.27,19.63,14.71,3.24,0,0,10.24,11.95,0.02,NA,NA,NA,"Colombia-Andes",8905.73471679687,1.93215279579163,3.37269467114088,1.0528891685781,-0.980694596462067,1.01069803139715
"45",0.0060662070667488,0.0067204914709914,0.00239038105698445,-65.569444,-17.597222,139.85,126.13,1437.07,77.77,2506.33,0.2,180.38,14,383.63,1243,NA,9.45,332,NA,NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,2.9,1.18,3.22,NA,3,6.7,2.13,17.5,7.28,193.6,3408,86.9,122.1,123,105,467,2124,0.0016,0.870543247,"Central Andean puna",312,0,0.267636,1,4,"Cold Grassland",12,0,0,88.6,0,0,0,1.94,0,0,0,0,0.4,0,0,0,1.61,1.18,0,0,0,0.29,0,0,5.52,0,0,0,0,0,0,0.3,0,0.07,0.07,0,96.03,0,0.76,0,0.07,0,1.94,0,1.18,0.0716417910447761,0.00247933884297521,60.1242236024845,"Desaguadero-SAltiplano",601.26309967041,1.96453319191933,-0.248507412707589,-1.55987309178717,-0.305907665457655,0.549199153789891
"46",0.00489125390411233,0.00418039301499863,0.0094527170325363,-70.93598,-15.08645,55.92,167.29,347.52,118.03,3930.84,0.1,136.89,12,403.83,1462,11.8,8.91,142.1,NA,NA,NA,NA,24.46985535,7.066083692,0.940773491,8.347085442,NA,0.521323799,4.124285909,NA,9.721709984,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,2.72,6.45,1.1,39.94,NA,3,14.7,0.27,1705.7,8.26,18.9,4270,87.4,2.164190054,46,92,798,2239,0.0012,0.367640505,"Central Andean wet puna",337,0,0.00976563,1,7,"Cold Grassland",5.396477222,0,0,78.58,0,0,0,0,0,0,0,0.05,0,0,0,0,0.25,1.03,0,0,0,0.05,0,0,4.93,0,3.25,0,0,0,0,11.81,0,0,0.05,0,98.82,0.05,0.1,0,0,0,0,0,1.03,0.185034013605442,0.143915343915344,0.473209814722083,"Cusco",181.405191802979,0.170563746988773,1.20369885955091,-1.12356720884471,0.41075217646018,-0.182627341581474
"47",0.00582481139907466,0.00648771878657374,0.00321114120702893,-71.72103,-13.62051,85.38,120.33,924.72,81.92,3608.05,0.18,204.43,13,589.79,1601,15.4,7.58,533,NA,NA,NA,NA,65.05352584,9.204390903,1.729861793,22.28969033,NA,34.78320629,NA,NA,143.8944477,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,0.33,2.71,1.33,1.28,NA,3,3.9,1.94,7.6,2.6,98.9,3075,148,0.41101101,126,85,569,1230,0,0.027732319,"Peruvian Yungas",312,0,0.181585,3,4,"Semi Desert Shrubs",10.41053009,0,0,23.87,0,0,0.53,2.17,0.05,0,0,0.03,0.23,2.13,0,0,36.68,0,0,0,0,0.01,0,0,31.9,0,1.66,0,0,0.5,0,0,0,0,0.34,0,94.16,2.66,0.58,0,0,0.53,2.17,0,0,0.0846153846153846,0.00333670374115268,77.265625,"Cusco",404.482674407959,0.151308152079582,0.117279102431263,0.379505284168431,0.68580990282825,-0.146339369719289
"48",0.00604366079065775,0.00733102059708289,0.000442878592035939,-71.463,-14.12512,85.38,120.33,924.72,81.92,3608.05,0.18,204.43,13,589.79,1601,14.6,8.22,1002,NA,NA,NA,NA,85.46565704,45.23866206,7.696972579,74.54376033,NA,112.7832823,NA,NA,311.9151953,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,7.83,14.18,1.43,64.77,NA,3,8.3,3.11,241.3,2.9,141.9,3780,79.9,8.996990204,83,88,813,1804,0.0012,2.511709063,"Central Andean wet puna",312,0,0.161152,1,7,"Cold Grassland",15.68214703,0,0,54.77,0,0,0,0,0,0,0,2.75,0.18,1.61,0,0,1.89,3.24,0,0,0,0,0,0,35.01,0,0.01,0,0,0.09,0,0,0,0,0.5,0,91.68,4.45,0.68,0,0,0,0,0,3.24,0.943373493975904,0.0551797040169133,2.19082908754053,"Cusco",1248.25104980469,1.51368919610977,-0.871981004232211,-0.0225906156192333,0.889896729813809,0.0138172374158148
"49",0.00572281657596775,0.00626223444019177,0.00352526350110298,-71.6932,-13.40322,85.38,120.33,924.72,81.92,3608.05,0.18,204.43,13,589.79,1601,12.1,7.82,32.8,NA,NA,NA,NA,3.84737884,2.283049849,1.042313545,1.19904312,NA,0.173218457,0.518868756,0.627466685,1.653561535,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,0.23,1.89,1.12,0.58,NA,3,2.6,0.01,671.3,1.24,0.4,4055,132.4,0.282296985,72,83,719,1497,0,0.027732319,"Peruvian Yungas",312,0,0.139816,1,7,"Cold Grassland",6.436843872,0,0,66.57,0,0,0,0.04,0,0,0,0.47,1.21,0.67,0,0,10.43,0,0,0,0,0.25,0,0,16.32,0,3.2,0,0,0,0,0.7,0,0,0.16,0,97.22,1.14,1.62,0,0,0,0.04,0,0,0.0884615384615385,0.575,0.689655172413793,"Cusco",553.588363647461,2.75521258115768,2.47615153376362,-0.270328448365749,-0.197123461463861,0.0857074274957731
"50",0.00556715872091149,0.00389674154749908,0.0111694576739523,-72.04578,-13.41602,85.38,120.33,924.72,81.92,3608.05,0.18,204.43,13,589.79,1601,17.3,7.83,255.4,NA,NA,NA,NA,47.37190859,6.228354694,2.256719789,10.64280463,NA,4.958268584,NA,NA,110.8659509,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3689,168.7,3.233649969,94,84,712,1276,0.0016,0.354400965,"Central Andean wet puna",312,1.75,0.147507,3,4,"Semi Desert Shrubs",17.00273323,0,0,31.9,0,0,2.43,1.61,0.12,0,0,1.73,1.51,0.16,0,0,39.12,0.94,0,0,0.24,0.86,0,0,13.51,0,0.72,0,0,0,0,2.97,0.05,0,2.34,0,88.34,1.89,4.71,0,0,2.67,1.61,0.05,0.94,NA,NA,NA,"Cusco",1686.36539916992,2.84173028469086,0.642344102288239,0.172545639248701,0.880441239326226,-0.0704135010516727
"51",0.00638506896683329,0.00781853305214378,0.000202654066639394,-72.12657,-13.39754,85.38,120.33,924.72,81.92,3608.05,0.18,204.43,13,589.79,1601,17,7.99,2038,NA,NA,NA,NA,194.3798584,173.4880946,17.27815646,48.28029819,NA,25.29997977,NA,NA,1570.548583,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,2.33,8.58,1.59,14.52,NA,3,6.2,1.18,142.1,3.18,54.3,3509,152,2.455090046,105,84,703,1208,0.0016,0.354400965,"Central Andean wet puna",312,0,0.134856,1,7,"Cold Grassland",17.0041256,0,0,28.01,0,0,4.58,2.46,0.12,0,0,1.96,3.13,0.16,0,0,35.42,0.78,0,0,0.46,1.08,0,0,14.23,0,0.31,0,0,0,0,4.44,0,0,3.06,0,82.53,2.12,7.27,0,0,5.04,2.46,0,0.78,0.375806451612903,0.0429097605893186,3.7396694214876,"Cusco",2099.07704467773,6.504842877388,-1.38395588643615,0.310644914508358,1.4033770261963,-0.462373959009168
"52",0.00586771381145506,0.00541738183219973,0.00599005376028118,-71.72196,-14.58489,55.92,167.29,347.52,118.03,3930.84,0.1,136.89,12,403.83,1462,9.5,7.55,19.2,NA,NA,NA,NA,1.845526016,0.591688146,0.947922635,1.008000859,NA,0.117303636,0.256482237,NA,0.569695436,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,0.39,2.9,1.31,2.62,NA,3,6.7,0.04,757.7,7.83,1.7,4578,160.8,0.315636992,33,94,820,1894,0,0.014256301,"Central Andean wet puna",312,0,0.599602,1,7,"Cold Grassland",12,0,0,88.45,0,0,0,0,0,0,0,0.5,0,0.36,0,0,3.23,0,0,0,0,0.15,0,0,5.35,0,0,0,0,0,0,1.57,0,0,0.36,0,98.6,0.86,0.51,0,0,0,0,0,0,0.0582089552238806,0.229411764705882,0.648854961832061,"Cusco",267.867859649658,0.186536400020123,2.94217543267232,-0.226440901770826,-0.868993172165632,0.236201639228698
"53",0.00606594647422038,0.00727374884008237,0.00112047297059788,-71.70603,-14.59023,55.92,167.29,347.52,118.03,3930.84,0.1,136.89,12,403.83,1462,10.4,7.62,13.7,NA,NA,NA,NA,1.138385597,0.598466757,1.107413048,1.081196464,NA,0.043892687,0.548012546,NA,0.324370714,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4595,89.8,0.040770698,32,94,821,1894,0,0.014256301,"Central Andean wet puna",312,4.875,0.633671,1,7,"Cold Grassland",8,0,0,89.76,0,0,0,0,0,0,0,0.42,0,0.36,0,0,2.81,0,0,0,0,0.15,0,0,4.9,0,0,0,0,0,0,1.15,0,0,0.43,0,98.62,0.78,0.58,0,0,0,0,0,0,NA,NA,NA,"Cusco",267.867859649658,0.186536400020123,3.13664644290191,-0.243869068867242,-0.789408591279661,0.423880184963248
